bundle_id,target_order,signal_key,attribute_key,target_label,question_text,allowed_answers,gate_on_stage1,gate_rule,tier
stage2_liao_bohai_bundle,4,cold_advection,strength,cold_advection.strength,이 영역의 850hPa 한기 이류 강도는 어느 수준인가?,weak|moderate|strong|unknown,cold_advection,full_if_yes_core_if_unknown_skip_if_no,core
stage2_liao_bohai_bundle,5,thermal_gradient_zone,strength,thermal_gradient_zone.strength,이 영역의 850hPa 온도경도대 또는 전선대 후보 강도는 어느 수준인가?,weak|moderate|strong|unknown,thermal_gradient_zone,full_if_yes_core_if_unknown_skip_if_no,core
stage2_liao_bohai_bundle,6,wet_area,coverage,wet_area.coverage,이 영역의 WET AREA 범위는 어느 수준인가?,local|regional|broad|unknown,wet_area,full_if_yes_core_if_unknown_skip_if_no,core
stage2_liao_bohai_bundle,7,wet_area,relative_position,wet_area.relative_position,이 영역과 가장 관련된 WET AREA의 상대 위치는 무엇인가?,west|inside|east|unknown,wet_area,full_if_yes_core_if_unknown_skip_if_no,core
stage2_liao_bohai_bundle,8,low_level_jet,strength,low_level_jet.strength,이 영역의 850hPa 하층 제트 강도는 어느 수준인가?,weak|moderate|strong|unknown,low_level_jet,full_if_yes_core_if_unknown_skip_if_no,core
stage2_liao_bohai_bundle,9,low_level_jet,orientation,low_level_jet.orientation,이 영역과 가장 관련된 하층 제트 축 방향은 무엇인가?,W-E|NW-SE|SW-NE|curved|unknown,low_level_jet,full_if_yes_extended_if_unknown_skip_if_no,extended
stage2_liao_bohai_bundle,10,strong_wind_zone,strength,strong_wind_zone.strength,이 영역의 850hPa 강풍역 강도는 어느 수준인가?,weak|moderate|strong|unknown,strong_wind_zone,full_if_yes_core_if_unknown_skip_if_no,core
stage2_liao_bohai_bundle,11,moisture_transport_axis,orientation,moisture_transport_axis.orientation,이 영역과 가장 관련된 수증기 수송축 방향은 무엇인가?,W-E|NW-SE|SW-NE|curved|unknown,moisture_transport_axis,full_if_yes_extended_if_unknown_skip_if_no,extended
stage2_liao_bohai_bundle,12,moisture_transport_axis,strength,moisture_transport_axis.strength,이 영역의 수증기 수송 강도는 어느 수준인가?,weak|moderate|strong|unknown,moisture_transport_axis,full_if_yes_core_if_unknown_skip_if_no,core
stage2_liao_bohai_bundle,13,low_level_convergence_candidate,strength,low_level_convergence_candidate.strength,이 영역의 하층 수렴 후보 강도는 어느 수준인가?,weak|moderate|strong|unknown,low_level_convergence_candidate,full_if_yes_core_if_unknown_skip_if_no,core
stage2_ws_mid_bundle,1,trough_axis,relative_position,trough_axis.relative_position,이 영역과 가장 관련된 850hPa 기압골의 상대 위치는 무엇인가?,west|inside|east|unknown,trough_axis,full_if_yes_core_if_unknown_skip_if_no,core
stage2_ws_mid_bundle,2,ridge_axis,relative_position,ridge_axis.relative_position,이 영역과 가장 관련된 850hPa 기압능의 상대 위치는 무엇인가?,west|inside|east|unknown,ridge_axis,full_if_yes_core_if_unknown_skip_if_no,core
stage2_ws_mid_bundle,3,warm_advection,strength,warm_advection.strength,이 영역의 850hPa 난기 이류 강도는 어느 수준인가?,weak|moderate|strong|unknown,warm_advection,full_if_yes_core_if_unknown_skip_if_no,core
stage2_ws_mid_bundle,4,cold_advection,strength,cold_advection.strength,이 영역의 850hPa 한기 이류 강도는 어느 수준인가?,weak|moderate|strong|unknown,cold_advection,full_if_yes_core_if_unknown_skip_if_no,core
stage2_ws_mid_bundle,5,thermal_gradient_zone,strength,thermal_gradient_zone.strength,이 영역의 850hPa 온도경도대 또는 전선대 후보 강도는 어느 수준인가?,weak|moderate|strong|unknown,thermal_gradient_zone,full_if_yes_core_if_unknown_skip_if_no,core
stage2_ws_mid_bundle,6,wet_area,coverage,wet_area.coverage,이 영역의 WET AREA 범위는 어느 수준인가?,local|regional|broad|unknown,wet_area,full_if_yes_core_if_unknown_skip_if_no,core
stage2_ws_mid_bundle,7,wet_area,relative_position,wet_area.relative_position,이 영역과 가장 관련된 WET AREA의 상대 위치는 무엇인가?,west|inside|east|unknown,wet_area,full_if_yes_core_if_unknown_skip_if_no,core
stage2_ws_mid_bundle,8,low_level_jet,strength,low_level_jet.strength,이 영역의 850hPa 하층 제트 강도는 어느 수준인가?,weak|moderate|strong|unknown,low_level_jet,full_if_yes_core_if_unknown_skip_if_no,core
stage2_ws_mid_bundle,9,low_level_jet,orientation,low_level_jet.orientation,이 영역과 가장 관련된 하층 제트 축 방향은 무엇인가?,W-E|NW-SE|SW-NE|curved|unknown,low_level_jet,full_if_yes_extended_if_unknown_skip_if_no,extended
stage2_ws_mid_bundle,10,strong_wind_zone,strength,strong_wind_zone.strength,이 영역의 850hPa 강풍역 강도는 어느 수준인가?,weak|moderate|strong|unknown,strong_wind_zone,full_if_yes_core_if_unknown_skip_if_no,core
stage2_ws_mid_bundle,11,moisture_transport_axis,orientation,moisture_transport_axis.orientation,이 영역과 가장 관련된 수증기 수송축 방향은 무엇인가?,W-E|NW-SE|SW-NE|curved|unknown,moisture_transport_axis,full_if_yes_extended_if_unknown_skip_if_no,extended
stage2_ws_mid_bundle,12,moisture_transport_axis,strength,moisture_transport_axis.strength,이 영역의 수증기 수송 강도는 어느 수준인가?,weak|moderate|strong|unknown,moisture_transport_axis,full_if_yes_core_if_unknown_skip_if_no,core
stage2_ws_mid_bundle,13,low_level_convergence_candidate,strength,low_level_convergence_candidate.strength,이 영역의 하층 수렴 후보 강도는 어느 수준인가?,weak|moderate|strong|unknown,low_level_convergence_candidate,full_if_yes_core_if_unknown_skip_if_no,core
stage2_kp_north_bundle,1,trough_axis,relative_position,trough_axis.relative_position,이 영역과 가장 관련된 850hPa 기압골의 상대 위치는 무엇인가?,west|inside|east|unknown,trough_axis,full_if_yes_core_if_unknown_skip_if_no,core
stage2_kp_north_bundle,2,ridge_axis,relative_position,ridge_axis.relative_position,이 영역과 가장 관련된 850hPa 기압능의 상대 위치는 무엇인가?,west|inside|east|unknown,ridge_axis,full_if_yes_core_if_unknown_skip_if_no,core
stage2_kp_north_bundle,3,warm_advection,strength,warm_advection.strength,이 영역의 850hPa 난기 이류 강도는 어느 수준인가?,weak|moderate|strong|unknown,warm_advection,full_if_yes_core_if_unknown_skip_if_no,core
stage2_kp_north_bundle,4,cold_advection,strength,cold_advection.strength,이 영역의 850hPa 한기 이류 강도는 어느 수준인가?,weak|moderate|strong|unknown,cold_advection,full_if_yes_core_if_unknown_skip_if_no,core
stage2_kp_north_bundle,5,thermal_gradient_zone,strength,thermal_gradient_zone.strength,이 영역의 850hPa 온도경도대 또는 전선대 후보 강도는 어느 수준인가?,weak|moderate|strong|unknown,thermal_gradient_zone,full_if_yes_core_if_unknown_skip_if_no,core
stage2_kp_north_bundle,6,wet_area,coverage,wet_area.coverage,이 영역의 WET AREA 범위는 어느 수준인가?,local|regional|broad|unknown,wet_area,full_if_yes_core_if_unknown_skip_if_no,core
stage2_kp_north_bundle,7,wet_area,relative_position,wet_area.relative_position,이 영역과 가장 관련된 WET AREA의 상대 위치는 무엇인가?,west|inside|east|unknown,wet_area,full_if_yes_core_if_unknown_skip_if_no,core
stage2_kp_north_bundle,8,low_level_jet,strength,low_level_jet.strength,이 영역의 850hPa 하층 제트 강도는 어느 수준인가?,weak|moderate|strong|unknown,low_level_jet,full_if_yes_core_if_unknown_skip_if_no,core
stage2_kp_north_bundle,9,low_level_jet,orientation,low_level_jet.orientation,이 영역과 가장 관련된 하층 제트 축 방향은 무엇인가?,W-E|NW-SE|SW-NE|curved|unknown,low_level_jet,full_if_yes_extended_if_unknown_skip_if_no,extended
stage2_kp_north_bundle,10,strong_wind_zone,strength,strong_wind_zone.strength,이 영역의 850hPa 강풍역 강도는 어느 수준인가?,weak|moderate|strong|unknown,strong_wind_zone,full_if_yes_core_if_unknown_skip_if_no,core
stage2_kp_north_bundle,11,moisture_transport_axis,orientation,moisture_transport_axis.orientation,이 영역과 가장 관련된 수증기 수송축 방향은 무엇인가?,W-E|NW-SE|SW-NE|curved|unknown,moisture_transport_axis,full_if_yes_extended_if_unknown_skip_if_no,extended
stage2_kp_north_bundle,12,moisture_transport_axis,strength,moisture_transport_axis.strength,이 영역의 수증기 수송 강도는 어느 수준인가?,weak|moderate|strong|unknown,moisture_transport_axis,full_if_yes_core_if_unknown_skip_if_no,core
stage2_kp_north_bundle,13,low_level_convergence_candidate,strength,low_level_convergence_candidate.strength,이 영역의 하층 수렴 후보 강도는 어느 수준인가?,weak|moderate|strong|unknown,low_level_convergence_candidate,full_if_yes_core_if_unknown_skip_if_no,core
stage2_kp_south_bundle,1,trough_axis,relative_position,trough_axis.relative_position,이 영역과 가장 관련된 850hPa 기압골의 상대 위치는 무엇인가?,west|inside|east|unknown,trough_axis,full_if_yes_core_if_unknown_skip_if_no,core
stage2_kp_south_bundle,2,ridge_axis,relative_position,ridge_axis.relative_position,이 영역과 가장 관련된 850hPa 기압능의 상대 위치는 무엇인가?,west|inside|east|unknown,ridge_axis,full_if_yes_core_if_unknown_skip_if_no,core
stage2_kp_south_bundle,3,warm_advection,strength,warm_advection.strength,이 영역의 850hPa 난기 이류 강도는 어느 수준인가?,weak|moderate|strong|unknown,warm_advection,full_if_yes_core_if_unknown_skip_if_no,core
stage2_kp_south_bundle,4,cold_advection,strength,cold_advection.strength,이 영역의 850hPa 한기 이류 강도는 어느 수준인가?,weak|moderate|strong|unknown,cold_advection,full_if_yes_core_if_unknown_skip_if_no,core
stage2_kp_south_bundle,5,thermal_gradient_zone,strength,thermal_gradient_zone.strength,이 영역의 850hPa 온도경도대 또는 전선대 후보 강도는 어느 수준인가?,weak|moderate|strong|unknown,thermal_gradient_zone,full_if_yes_core_if_unknown_skip_if_no,core
stage2_kp_south_bundle,6,wet_area,coverage,wet_area.coverage,이 영역의 WET AREA 범위는 어느 수준인가?,local|regional|broad|unknown,wet_area,full_if_yes_core_if_unknown_skip_if_no,core
stage2_kp_south_bundle,7,wet_area,relative_position,wet_area.relative_position,이 영역과 가장 관련된 WET AREA의 상대 위치는 무엇인가?,west|inside|east|unknown,wet_area,full_if_yes_core_if_unknown_skip_if_no,core
stage2_kp_south_bundle,8,low_level_jet,strength,low_level_jet.strength,이 영역의 850hPa 하층 제트 강도는 어느 수준인가?,weak|moderate|strong|unknown,low_level_jet,full_if_yes_core_if_unknown_skip_if_no,core
stage2_kp_south_bundle,9,low_level_jet,orientation,low_level_jet.orientation,이 영역과 가장 관련된 하층 제트 축 방향은 무엇인가?,W-E|NW-SE|SW-NE|curved|unknown,low_level_jet,full_if_yes_extended_if_unknown_skip_if_no,extended
stage2_kp_south_bundle,10,strong_wind_zone,strength,strong_wind_zone.strength,이 영역의 850hPa 강풍역 강도는 어느 수준인가?,weak|moderate|strong|unknown,strong_wind_zone,full_if_yes_core_if_unknown_skip_if_no,core
stage2_kp_south_bundle,11,moisture_transport_axis,orientation,moisture_transport_axis.orientation,이 영역과 가장 관련된 수증기 수송축 방향은 무엇인가?,W-E|NW-SE|SW-NE|curved|unknown,moisture_transport_axis,full_if_yes_extended_if_unknown_skip_if_no,extended
stage2_kp_south_bundle,12,moisture_transport_axis,strength,moisture_transport_axis.strength,이 영역의 수증기 수송 강도는 어느 수준인가?,weak|moderate|strong|unknown,moisture_transport_axis,full_if_yes_core_if_unknown_skip_if_no,core
stage2_kp_south_bundle,13,low_level_convergence_candidate,strength,low_level_convergence_candidate.strength,이 영역의 하층 수렴 후보 강도는 어느 수준인가?,weak|moderate|strong|unknown,low_level_convergence_candidate,full_if_yes_core_if_unknown_skip_if_no,core
stage2_ecs_north_bundle,1,trough_axis,relative_position,trough_axis.relative_position,이 영역과 가장 관련된 850hPa 기압골의 상대 위치는 무엇인가?,west|inside|east|unknown,trough_axis,full_if_yes_core_if_unknown_skip_if_no,core
stage2_ecs_north_bundle,2,ridge_axis,relative_position,ridge_axis.relative_position,이 영역과 가장 관련된 850hPa 기압능의 상대 위치는 무엇인가?,west|inside|east|unknown,ridge_axis,full_if_yes_core_if_unknown_skip_if_no,core
stage2_ecs_north_bundle,3,warm_advection,strength,warm_advection.strength,이 영역의 850hPa 난기 이류 강도는 어느 수준인가?,weak|moderate|strong|unknown,warm_advection,full_if_yes_core_if_unknown_skip_if_no,core
stage2_ecs_north_bundle,4,cold_advection,strength,cold_advection.strength,이 영역의 850hPa 한기 이류 강도는 어느 수준인가?,weak|moderate|strong|unknown,cold_advection,full_if_yes_core_if_unknown_skip_if_no,core
stage2_ecs_north_bundle,5,thermal_gradient_zone,strength,thermal_gradient_zone.strength,이 영역의 850hPa 온도경도대 또는 전선대 후보 강도는 어느 수준인가?,weak|moderate|strong|unknown,thermal_gradient_zone,full_if_yes_core_if_unknown_skip_if_no,core
stage2_ecs_north_bundle,6,wet_area,coverage,wet_area.coverage,이 영역의 WET AREA 범위는 어느 수준인가?,local|regional|broad|unknown,wet_area,full_if_yes_core_if_unknown_skip_if_no,core
stage2_ecs_north_bundle,7,wet_area,relative_position,wet_area.relative_position,이 영역과 가장 관련된 WET AREA의 상대 위치는 무엇인가?,west|inside|east|unknown,wet_area,full_if_yes_core_if_unknown_skip_if_no,core
stage2_ecs_north_bundle,8,low_level_jet,strength,low_level_jet.strength,이 영역의 850hPa 하층 제트 강도는 어느 수준인가?,weak|moderate|strong|unknown,low_level_jet,full_if_yes_core_if_unknown_skip_if_no,core
stage2_ecs_north_bundle,9,low_level_jet,orientation,low_level_jet.orientation,이 영역과 가장 관련된 하층 제트 축 방향은 무엇인가?,W-E|NW-SE|SW-NE|curved|unknown,low_level_jet,full_if_yes_extended_if_unknown_skip_if_no,extended
stage2_ecs_north_bundle,10,strong_wind_zone,strength,strong_wind_zone.strength,이 영역의 850hPa 강풍역 강도는 어느 수준인가?,weak|moderate|strong|unknown,strong_wind_zone,full_if_yes_core_if_unknown_skip_if_no,core
stage2_ecs_north_bundle,11,moisture_transport_axis,orientation,moisture_transport_axis.orientation,이 영역과 가장 관련된 수증기 수송축 방향은 무엇인가?,W-E|NW-SE|SW-NE|curved|unknown,moisture_transport_axis,full_if_yes_extended_if_unknown_skip_if_no,extended
stage2_ecs_north_bundle,12,moisture_transport_axis,strength,moisture_transport_axis.strength,이 영역의 수증기 수송 강도는 어느 수준인가?,weak|moderate|strong|unknown,moisture_transport_axis,full_if_yes_core_if_unknown_skip_if_no,core
stage2_ecs_north_bundle,13,low_level_convergence_candidate,strength,low_level_convergence_candidate.strength,이 영역의 하층 수렴 후보 강도는 어느 수준인가?,weak|moderate|strong|unknown,low_level_convergence_candidate,full_if_yes_core_if_unknown_skip_if_no,core
stage2_japan_w_bundle,1,trough_axis,relative_position,trough_axis.relative_position,이 영역과 가장 관련된 850hPa 기압골의 상대 위치는 무엇인가?,west|inside|east|unknown,trough_axis,full_if_yes_core_if_unknown_skip_if_no,core
stage2_japan_w_bundle,2,ridge_axis,relative_position,ridge_axis.relative_position,이 영역과 가장 관련된 850hPa 기압능의 상대 위치는 무엇인가?,west|inside|east|unknown,ridge_axis,full_if_yes_core_if_unknown_skip_if_no,core
stage2_japan_w_bundle,3,warm_advection,strength,warm_advection.strength,이 영역의 850hPa 난기 이류 강도는 어느 수준인가?,weak|moderate|strong|unknown,warm_advection,full_if_yes_core_if_unknown_skip_if_no,core
stage2_japan_w_bundle,4,cold_advection,strength,cold_advection.strength,이 영역의 850hPa 한기 이류 강도는 어느 수준인가?,weak|moderate|strong|unknown,cold_advection,full_if_yes_core_if_unknown_skip_if_no,core
stage2_japan_w_bundle,5,thermal_gradient_zone,strength,thermal_gradient_zone.strength,이 영역의 850hPa 온도경도대 또는 전선대 후보 강도는 어느 수준인가?,weak|moderate|strong|unknown,thermal_gradient_zone,full_if_yes_core_if_unknown_skip_if_no,core
stage2_japan_w_bundle,6,wet_area,coverage,wet_area.coverage,이 영역의 WET AREA 범위는 어느 수준인가?,local|regional|broad|unknown,wet_area,full_if_yes_core_if_unknown_skip_if_no,core
stage2_japan_w_bundle,7,wet_area,relative_position,wet_area.relative_position,이 영역과 가장 관련된 WET AREA의 상대 위치는 무엇인가?,west|inside|east|unknown,wet_area,full_if_yes_core_if_unknown_skip_if_no,core
stage2_japan_w_bundle,8,low_level_jet,strength,low_level_jet.strength,이 영역의 850hPa 하층 제트 강도는 어느 수준인가?,weak|moderate|strong|unknown,low_level_jet,full_if_yes_core_if_unknown_skip_if_no,core
stage2_japan_w_bundle,9,low_level_jet,orientation,low_level_jet.orientation,이 영역과 가장 관련된 하층 제트 축 방향은 무엇인가?,W-E|NW-SE|SW-NE|curved|unknown,low_level_jet,full_if_yes_extended_if_unknown_skip_if_no,extended
stage2_japan_w_bundle,10,strong_wind_zone,strength,strong_wind_zone.strength,이 영역의 850hPa 강풍역 강도는 어느 수준인가?,weak|moderate|strong|unknown,strong_wind_zone,full_if_yes_core_if_unknown_skip_if_no,core
stage2_japan_w_bundle,11,moisture_transport_axis,orientation,moisture_transport_axis.orientation,이 영역과 가장 관련된 수증기 수송축 방향은 무엇인가?,W-E|NW-SE|SW-NE|curved|unknown,moisture_transport_axis,full_if_yes_extended_if_unknown_skip_if_no,extended
stage2_japan_w_bundle,12,moisture_transport_axis,strength,moisture_transport_axis.strength,이 영역의 수증기 수송 강도는 어느 수준인가?,weak|moderate|strong|unknown,moisture_transport_axis,full_if_yes_core_if_unknown_skip_if_no,core
stage2_japan_w_bundle,13,low_level_convergence_candidate,strength,low_level_convergence_candidate.strength,이 영역의 하층 수렴 후보 강도는 어느 수준인가?,weak|moderate|strong|unknown,low_level_convergence_candidate,full_if_yes_core_if_unknown_skip_if_no,core
stage2_japan_east_offshore_bundle,1,trough_axis,relative_position,trough_axis.relative_position,이 영역과 가장 관련된 850hPa 기압골의 상대 위치는 무엇인가?,west|inside|east|unknown,trough_axis,full_if_yes_core_if_unknown_skip_if_no,core
stage2_japan_east_offshore_bundle,2,ridge_axis,relative_position,ridge_axis.relative_position,이 영역과 가장 관련된 850hPa 기압능의 상대 위치는 무엇인가?,west|inside|east|unknown,ridge_axis,full_if_yes_core_if_unknown_skip_if_no,core
stage2_japan_east_offshore_bundle,3,warm_advection,strength,warm_advection.strength,이 영역의 850hPa 난기 이류 강도는 어느 수준인가?,weak|moderate|strong|unknown,warm_advection,full_if_yes_core_if_unknown_skip_if_no,core
stage2_japan_east_offshore_bundle,4,cold_advection,strength,cold_advection.strength,이 영역의 850hPa 한기 이류 강도는 어느 수준인가?,weak|moderate|strong|unknown,cold_advection,full_if_yes_core_if_unknown_skip_if_no,core
stage2_japan_east_offshore_bundle,5,thermal_gradient_zone,strength,thermal_gradient_zone.strength,이 영역의 850hPa 온도경도대 또는 전선대 후보 강도는 어느 수준인가?,weak|moderate|strong|unknown,thermal_gradient_zone,full_if_yes_core_if_unknown_skip_if_no,core
stage2_japan_east_offshore_bundle,6,wet_area,coverage,wet_area.coverage,이 영역의 WET AREA 범위는 어느 수준인가?,local|regional|broad|unknown,wet_area,full_if_yes_core_if_unknown_skip_if_no,core
stage2_japan_east_offshore_bundle,7,wet_area,relative_position,wet_area.relative_position,이 영역과 가장 관련된 WET AREA의 상대 위치는 무엇인가?,west|inside|east|unknown,wet_area,full_if_yes_core_if_unknown_skip_if_no,core
stage2_japan_east_offshore_bundle,8,low_level_jet,strength,low_level_jet.strength,이 영역의 850hPa 하층 제트 강도는 어느 수준인가?,weak|moderate|strong|unknown,low_level_jet,full_if_yes_core_if_unknown_skip_if_no,core
stage2_japan_east_offshore_bundle,9,low_level_jet,orientation,low_level_jet.orientation,이 영역과 가장 관련된 하층 제트 축 방향은 무엇인가?,W-E|NW-SE|SW-NE|curved|unknown,low_level_jet,full_if_yes_extended_if_unknown_skip_if_no,extended
stage2_japan_east_offshore_bundle,10,strong_wind_zone,strength,strong_wind_zone.strength,이 영역의 850hPa 강풍역 강도는 어느 수준인가?,weak|moderate|strong|unknown,strong_wind_zone,full_if_yes_core_if_unknown_skip_if_no,core
stage2_japan_east_offshore_bundle,11,moisture_transport_axis,orientation,moisture_transport_axis.orientation,이 영역과 가장 관련된 수증기 수송축 방향은 무엇인가?,W-E|NW-SE|SW-NE|curved|unknown,moisture_transport_axis,full_if_yes_extended_if_unknown_skip_if_no,extended
stage2_japan_east_offshore_bundle,12,moisture_transport_axis,strength,moisture_transport_axis.strength,이 영역의 수증기 수송 강도는 어느 수준인가?,weak|moderate|strong|unknown,moisture_transport_axis,full_if_yes_core_if_unknown_skip_if_no,core
stage2_japan_east_offshore_bundle,13,low_level_convergence_candidate,strength,low_level_convergence_candidate.strength,이 영역의 하층 수렴 후보 강도는 어느 수준인가?,weak|moderate|strong|unknown,low_level_convergence_candidate,full_if_yes_core_if_unknown_skip_if_no,core
